movieId,genres,numVotes,primaryTitle,startYear,actors,directors,averageRating
117,"comedy,romance",48,nine months,1995,"Hugh Grant,Julianne Moore,Tom Arnold,Joan Cusack,Jeff Goldblum,Robin Williams,Mia Cottet,Joey Simmrin,Ashley Johnson,Alexa PenaVega",['Chris Columbus'],5.645833333
118,comedy,4,party girl,2014,"Angélique Litzenburger,Joseph Bour,Mario Theis,Samuel Theis,Séverine Litzenburger,Cynthia Litzenburger,Chantal Dechuet,Alyssia Litzenburger,Nathanaël Litzenburger,Mérésia Litzenberger","['Marie Amachoukeli-Barsacq', 'Claire Burger', 'Samuel Theis']",8.25
119,"comedy,fantasy",1,reckless,2018,"Lorenzo Richelmy,Matilda De Angelis,Eugenio Franceschini,Antonio Gerardi,Massimiliano Gallo,Michela Cescon,Gigio Alberti,Libero De Rienzo,Mirko Frezza,Alessandro Bernardini",['Marco Ponti'],6
120,thriller,5,safe,2019,"Anusree,Aparna Gopinath,Siju Wilson,Aji John,Hareesh Peradi,Shivaji Guruvayoor,Shaji Kochukutty,Alexander Prasanth,Sarju Mathew,Anjali Nair",['Pradeep Kalipurayath'],5.6
121,drama,35,showgirls,1995,"Elizabeth Berkley,Kyle MacLachlan,Gina Gershon,Glenn Plummer,Robert Davi,Alan Rachins,Gina Ravera,Lin Tucci,Greg Travis,Al Ruscio",['Paul Verhoeven'],4.942857143
122,"comedy,drama",18,smoke,2018,"Reece Odum,Blue Kimble,Kendrick Cross,Shakira Day,Liz DeCoudres,Sloan Tribble,Stella Doyle,Olga Elena Salamanca-Phillips,Algerlon Wallace,Princess Elmore",['Mackleen Desravines'],7.333333333
123,"comedy,drama,romance",10,something to talk about,1995,"Julia Roberts,Dennis Quaid,Robert Duvall,Gena Rowlands,Kyra Sedgwick,Brett Cullen,Haley Aull,Muse Watson,Anne Shropshire,Ginnie Randall",['Lasse Hallström'],6.2
124,"horror,sci-fi",45,species,1995,"Natasha Henstridge,Michael Madsen,Ben Kingsley,Alfred Molina,Forest Whitaker,Marg Helgenberger,Michelle Williams,Jordan Lund,Don Fischer,Scott McKenna",['Roger Donaldson'],5.333333333
125,"action,crime,drama,mystery,sci-fi,thriller",28,strange days,2015,"Luna Acosta,Juan Lugo,Magdalena Nin Ott,Magdalena Nin Ott,Weixiang Cai,Weixiang Cai",['Juan Sebastián Quebrada'],6.5
126,"drama,fantasy",1,three wishes,2008,"Antonio Birabent,Florencia Raggi,Julieta Cardinali,Javier van de Couter","['Vivian Imar', 'Marcelo Trotta']",6
127,"drama,romance",1,total eclipse,2000,Batsheva Dance Company,['Samuel Maoz'],6
128,comedy,22,"to wong foo, thanks for everything! julie newmar",1995,"Wesley Snipes,Patrick Swayze,John Leguizamo,Stockard Channing,Blythe Danner,Arliss Howard,Jason London,Chris Penn,Melinda Dillon,Beth Grant",['Beeban Kidron'],6.863636364
129,action,30,under siege 2: dark territory,1995,"Steven Seagal,Eric Bogosian,Everett McGill,Katherine Heigl,Morris Chestnut,Peter Greene,Patrick Kilpatrick,Scott Sowers,Afifi Alaouie,Andy Romano",['Geoff Murphy'],5.433333333
130,"comedy,drama",9,unstrung heroes,1995,"Andie MacDowell,John Turturro,Michael Richards,Maury Chaykin,Nathan Watt,Nathan Watt,Anne DeSalvo,Celia Weston,Jack McGee,Candice Azzara,Kendra Krull",['Diane Keaton'],6.333333333
131,documentary,2,unzipped,1995,,['Douglas Keeve'],6
132,"action,adventure,sci-fi",115,waterworld,1995,"Kevin Costner,Jeanne Tripplehorn,Dennis Hopper,Tina Majorino,Chaim Jeraffi,Rick Aviles,R.D. Call,Zitto Kazann,Zitto Kazann,Leonardo Cimino,Zakes Mokae",['Kevin Reynolds'],5.826086957
133,drama,3,white man's burden,1995,"John Travolta,Harry Belafonte,Kelly Lynch,Margaret Avery,Tom Bower,Andrew Lawrence,Bumper Robinson,Tom Wright,Sheryl Lee Ralph,Judith Drake",['Desmond Nakano'],6.333333333
134,western,4,wild bill,2011,"Charlie Creed-Miles,Will Poulter,Sammy Williams,Iwan Rheon,Charlotte Spencer,Rain Ryan,Marc Warren,Peter McCabe,Morgan Watkins,Radoslaw Kaim",['Dexter Fletcher'],6
135,"adventure,comedy,crime,mystery",3,bushwhacked,1995,"Daniel Stern,Jon Polito,Brad Sullivan,Ann Dowd,Anthony Heald,Tom Wood,Blake Bashoff,Corey Carrier,Michael Galeota,Max Goldblatt",['Greg Beeman'],6
136,"drama,romance",24,before sunrise,2015,"Ugur Erzengin,Emre Kentmenoglu,Gürkan Korkmaz,Kadir Selcuk,Ulas Yunus Tosun,Mehmet Ünal",['Murat Eroglu'],8.083333333
137,comedy,49,billy madison,1995,"Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,Bradley Whitford,Josh Mostel,Norm MacDonald,Mark Beltzman,Larry Hankin,Theresa Merritt,Dina Platias",['Tamra Davis'],6.653061224
138,"comedy,drama",14,boys on the side,1995,"Whoopi Goldberg,Mary-Louise Parker,Drew Barrymore,Matthew McConaughey,James Remar,Billy Wirth,Anita Gillette,Dennis Boutsikaris,Estelle Parsons,Amy Aquino",['Herbert Ross'],6.857142857
139,horror,1,castle freak,2020,"Clair Catherine,Jake Horowitz,Kika Magalhães,Chris Galust,Emily Sweet,Omar Shariff Brunson Jr.,Elisha Pratt,Genti Kame,Klodian Hoxha,Klodjana Keco",['Tate Steinsiek'],6
140,"drama,romance",16,circle of friends,1995,"Chris O'Donnell,Minnie Driver,Geraldine O'Rawe,Saffron Burrows,Alan Cumming,Colin Firth,Aidan Gillen,Mick Lally,Britta Smith,John Kavanagh","[""Pat O'Connor""]",7.5
141,comedy,104,clerks,1994,"Brian O'Halloran,Jeff Anderson,Marilyn Ghigliotti,Lisa Spoonauer,Jason Mewes,Kevin Smith,Scott Mosier,Scott Mosier,Scott Mosier,Scott Schiaffo,Al Berkowitz,Walter Flanagan,Walter Flanagan,Walter Flanagan",['Kevin Smith'],7.711538462
142,"comedy,drama,romance",40,don juan demarco,1994,"Johnny Depp,Marlon Brando,Faye Dunaway,Géraldine Pailhas,Bob Dishy,Rachel Ticotin,Talisa Soto,Marita Geraghty,Richard C. Sarafian,Tresa Hughes",['Jeremy Leven'],7.225
143,"drama,thriller",52,disclosure,2020,"Geraldine Hakewill,Mark Leonard Winter,Matilda Ridgway,Tom Wren,Greg Stone,Lucy McMurray,Kieran Cochrane",['Michael Bentham'],7.076923077
144,"action,thriller",22,drop zone,1994,"Wesley Snipes,Gary Busey,Yancy Butler,Michael Jeter,Corin Nemec,Kyle Secor,Luca Bercovici,Malcolm-Jamal Warner,Rex Linn,Grace Zabriskie",['John Badham'],5.727272727
145,comedy,3,destiny turns on the radio,1995,"Dylan McDermott,Nancy Travis,Quentin Tarantino,James Le Gros,Jim Belushi,Janet Carroll,David Cross,Richard Edson,Bobcat Goldthwait,Barry Shabaka Henley",['Jack Baran'],4.666666667
146,"drama,thriller",7,death and the maiden,1994,"Sigourney Weaver,Ben Kingsley,Stuart Wilson,Krystia Mova,Jonathan Vega,Rodolphe Vega,Gilberto Cortés,Jorge Cruz,Carlos Moreno,Eduardo Valenzuela",['Roman Polanski'],6.857142857
147,"drama,thriller",24,dolores claiborne,1995,"Kathy Bates,Jennifer Jason Leigh,Christopher Plummer,Judy Parfitt,David Strathairn,Eric Bogosian,John C. Reilly,Ellen Muth,Bob Gunton,Roy Cooper",['Taylor Hackford'],6.791666667
148,drama,12,exotica,1994,"Bruce Greenwood,Elias Koteas,Don McKellar,David Hemblen,Calvin Green,Peter Krantz,Mia Kirshner,Arsinée Khanjian,Damon D'Oliveira,Sarah Polley",['Atom Egoyan'],7
149,comedy,17,exit to eden,1994,"Dana Delany,Dan Aykroyd,Rosie O'Donnell,Paul Mercurio,Hector Elizondo,Stuart Wilson,Iman,Sean O'Bryan,Stephanie Niznik,Phil Redrow",['Garry Marshall'],5.176470588
150,"comedy,drama",70,ed wood,1994,"Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G.D. Spradlin,Vincent D'Onofrio,Bill Murray,Mike Starr,Max Casella",['Tim Burton'],7.357142857
151,"action,comedy,romance",45,french kiss,2011,"Claude Legault,Claude Legault,Céline Bonnier,Didier Lucien,Suzanne Champagne,Isabelle Guérard,Stéphane Breton,Raymond Cloutier,Igor Ovadis,Tina Adams,Ruby Brown",['Sylvain Archambault'],6.955555556
152,"comedy,romance",22,forget paris,2011,"Ed Coleman,May Cunningham,Beverly Baxter",['Christopher Presswell'],6.681818182
153,thriller,4,hideaway,2020,"Ashkan Abdipoor,Mehdi Amini,Mohsen Bojnoordi,Sam Dadkhah,Nahal Dashti,Shayan Fasihzadeh,Saeed Fazeli,Bahar Ghasemi,Alireza Mehran,Milad Moayeri",['Benyamin Nadali'],4.75
154,"children,drama",1,fluke,2008,"Andor Lukáts,István Gyuricza,Miklós Kapácsy,Károly Tóth,Kati Lázár,Vica Kerekes,Lorànt Deutsch,Jenõ Kiss,Lili Monori,Felix Theissen",['Tamás Keményffy'],8
155,"children,comedy,fantasy",1,gordy,1994,"Kristy Young,Doug Stone,James Donadio,Deborah Hobart,Tom Lester,Michael Roescher,Tom Key,Jon Kohler,Afemo Omilami,Ted Manson",['Mark Lewis'],6
156,documentary,29,hoop dreams,1994,,['Steve James'],8.586206897
157,"crime,drama",21,heavenly creatures,1994,"Melanie Lynskey,Kate Winslet,Sarah Peirse,Diana Kent,Clive Merrison,Simon O'Connor,Jed Brophy,Jed Brophy,Peter Elliott,Gilbert Goldie,Geoffrey Heath",['Peter Jackson'],7.857142857
158,comedy,17,houseguest,1995,"Sinbad,Phil Hartman,Kim Greist,Kim Murphy,Chauncey Leopardi,Talia Seider,Paul Ben-Victor,Tony Longo,Jeffrey Jones,Stan Shaw",['Randall Miller'],6.352941176
159,"drama,romance",18,immortal beloved,1994,"Gary Oldman,Jeroen Krabbé,Isabella Rossellini,Johanna ter Steege,Marco Hofschneider,Miriam Margolyes,Barry Humphries,Valeria Golino,Gerard Horan,Christopher Fulford",['Bernard Rose'],7.444444444
160,"comedy,romance",43,i.q.,2009,"Katie Cook,Jenny Curatola,Bianca Elliott,Brennen Holcomb,Chase Horseman,Austin Keeling,Bobby Parsons,Amanda Pina,Andrew Shafer,Brian Snodgrass","['Aaron Keeling', 'Austin Keeling']",6.906976744
161,drama,1,jefferson in paris,1995,"Nick Nolte,Greta Scacchi,Gwyneth Paltrow,Estelle Eonnet,Thandiwe Newton,Seth Gilliam,Todd Boyce,Nigel Whitmey,Nicolas Silberg,Catherine Samie",['James Ivory'],6
162,"comedy,sci-fi",35,junior,2023,"nan,Amiek Virk,Srishti Jain,Kabir Bedi,Yograj Singh,Pradeep Rawat,Pardeep Cheema,Ajay Jethi,Rony Singh,Ram Aujla",['Harman Dhillon'],5.657142857
163,"mystery,thriller",14,just cause,1995,"Sean Connery,Laurence Fishburne,Kate Capshaw,Blair Underwood,Ed Harris,Christopher Murray,Ruby Dee,Scarlett Johansson,Daniel J. Travanti,Ned Beatty",['Arne Glimcher'],7
164,"crime,drama,thriller",5,kiss of death,1997,"Vanity,Daniel McVicar,Myles O'Brien,Dennis Hayden,Cristi Harris,David Homb,Shawn Klugman,Jack Margolis,Leslie Ming,Shannon Lee Avnsoe",['Andrei Feher'],6.4
165,"action,adventure,sci-fi",251,star wars: episode iv - a new hope,1977,"Mark Hamill,Harrison Ford,Carrie Fisher,Alec Guinness,Peter Cushing,Anthony Daniels,Kenny Baker,Peter Mayhew,David Prowse,Phil Brown",['George Lucas'],8.462151394
166,drama,42,little women,2019,"Saoirse Ronan,Emma Watson,Florence Pugh,Eliza Scanlen,Laura Dern,Timothée Chalamet,Tracy Letts,Bob Odenkirk,James Norton,Louis Garrel",['Greta Gerwig'],7.761904762
167,drama,1,ladybird ladybird,1994,"Crissy Rock,Vladimir Vega,Sandie Lavelle,Mauricio Venegas,Ray Winstone,Clare Perkins,Jason Stracey,Luke Brown,Lily Farrell,Scottie Moore",['Ken Loach'],8
168,"drama,romance,war,western",68,legends of the fall,1994,"Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond,Henry Thomas,Karina Lombard,Tantoo Cardinal,Gordon Tootoosis,Paul Desmond,Christina Pickles",['Edward Zwick'],6.794117647
169,comedy,17,major payne,1995,"Damon Wayans,Michael Ironside,Bam Bam Bigelow,Joseph Blaire,Orlando Brown,Peyton Chesson-Fohl,Stephen Coleman,Mark Conway,David DeHart,Joshua Todd Diveley",['Nick Castle'],5.882352941
170,"drama,romance",5,love affair,2014,"Se-ah Han,Se-ah Han,Ju-ho Jeon,Ju-ho Jeon,Jeong-uk,Seong-hyeon Ryoo,Seong-hyeon Ryoo,Yoo In-na,Yoo In-na",['Jung-hwan Kim'],6.8
171,drama,4,losing isaiah,1995,"Jessica Lange,Halle Berry,David Strathairn,Cuba Gooding Jr.,Daisy Eagan,Marc John Jefferies,Samuel L. Jackson,Joie Lee,Regina Taylor,LaTanya Richardson Jackson",['Stephen Gyllenhaal'],7
172,comedy,7,man of the house,2005,"Tommy Lee Jones,Christina Milian,Kelli Garner,Cedric The Entertainer,Paula Garcés,Monica Keena,Vanessa Ferlito,Anne Archer,Brian Van Holt,Shea Whigham",['Stephen Herek'],5.857142857
173,comedy,6,mixed nuts,1994,"Steve Martin,Madeline Kahn,Robert Klein,Anthony LaPaglia,Juliette Lewis,Rob Reiner,Adam Sandler,Liev Schreiber,Rita Wilson,Parker Posey",['Nora Ephron'],4
174,"comedy,romance",22,milk money,2011,"Marcus D. Spencer,Chantelle Tibbs,Noni Galloway,Phaethon Devlin Brown,Jarvis Moore,Jamie Lincoln Jr.,Alphonso Thompson,James Devreaux Lewis,Kyle Merryman,Tim Scully","['Marcus D. Spencer', 'Samm Styles']",6.5
175,drama,38,miracle on 34th street,1994,"Richard Attenborough,Elizabeth Perkins,Dylan McDermott,J.T. Walsh,James Remar,Jane Leeves,Simon Jones,William Windom,Mara Wilson,Robert Prosky",['Les Mayfield'],6.447368421
176,comedy,2,miami rhapsody,1995,"Sarah Jessica Parker,Mia Farrow,Antonio Banderas,Gil Bellows,Paul Mazursky,Kevin Pollak,Barbara Garrick,Carla Gugino,Bo Eason,Naomi Campbell",['David Frankel'],3
177,drama,2,my family,1986,"Richard Ng,Bo-Bo Fung,Fong Lui,May Mei-Mei Lo,Billy Lau,Pauline Kwan,Tai Lung Siu,Danny Bak-Keung Chan,Lai Hing Chan,Wai-Yu Chan",['Sai Hung Fung'],6
178,"drama,thriller",13,murder in the first,2022,"Shi Chunlei,Huiyu Ding,Zhongfang Yuan",['Shaobo Tian'],8.153846154
179,"comedy,drama,romance",14,nobody's fool,2018,"Tiffany Haddish,Tika Sumpter,Omari Hardwick,Mehcad Brooks,Amber Riley,Whoopi Goldberg,Missi Pyle,PJ Morton,Michael Blackson,Jon Rudnitsky",['Tyler Perry'],7.571428571
180,drama,40,nell,1994,"Jodie Foster,Liam Neeson,Natasha Richardson,Richard Libertini,Nick Searcy,Robin Mullins,Jeremy Davies,O'Neal Compton,Heather M. Bomba,Marianne E. Bomba",['Michael Apted'],6.675
181,"crime,drama",3,new jersey drive,1995,"Shar-Ron Corley,Gabriel Casseus,Saul Stein,Gwen McGee,Andre Moore,Donald Faison,Conrad Meertins Jr.,Devin Eggleston,Koran C. Thomas,Michele Morgan",['Nick Gomez'],7.333333333
182,"drama,horror",1,beyond bedlam,1994,"Craig Fairbrass,Elizabeth Hurley,Keith Allen,Anita Dobson,Jesse Birdsall,Craig Kelly,Faith Kent,Georgina Hale,Samantha Spiro,Steven Brand",['Vadim Jean'],8
183,"comedy,romance",1,nina takes a lover,1994,"Laura San Giacomo,Paul Rhys,Michael O'Keefe,Cristi Conaway,Fisher Stevens,Alan Lightner,Vincent Lars,Carter Collins,Michelle Koeppe,Marianna Åström-De Fina",['Alan Jacobs'],6
184,"action,crime,thriller",92,natural born killers,1994,"Woody Harrelson,Juliette Lewis,O-Lan Jones,Ed White,Richard Lineback,Lanny Flaherty,Carol-Renee Modrall,Rodney Dangerfield,Edie McClurg,Sean Stone",['Oliver Stone'],6.467391304
185,"comedy,romance",8,only you,2023,"Claire Bender,Egbert Jan Weeber,Jennifer Welts,André Dongelmans,Monic Hendrickx,Peter Paul Muller,Myrthe Burger,Ergun Simsek,Alexander de Bruijn,Joep Vermolen",['Jonathan Elbers'],7.125
186,"crime,drama",14,once were warriors,1994,"Rena Owen,Temuera Morrison,Mamaengaroa Kerr-Bell,Julian Arahanga,Taungaroa Emile,Rachael Morris Jr.,Joseph Kairau,Cliff Curtis,Pete Smith,George Henare",['Lee Tamahori'],8.071428571
187,"action,drama,sci-fi,thriller",101,outbreak,1995,"Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.,Donald Sutherland,Patrick Dempsey,Zakes Mokae,Malick Bowens,Susan Lee Hoffman",['Wolfgang Petersen'],6.851485149
188,"comedy,crime,drama,thriller",307,pulp fiction,1994,"John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,Tim Roth,Amanda Plummer,Laura Lovelace,Phil LaMarr,Frank Whaley,Burr Steers",['Quentin Tarantino'],8.394136808
189,drama,4,priest,2011,"Paul Bettany,Cam Gigandet,Maggie Q,Karl Urban,Lily Collins,Brad Dourif,Stephen Moyer,Christopher Plummer,Alan Dale,Mädchen Amick",['Scott Stewart'],8
190,drama,81,quiz show,1994,"Ralph Fiennes,John Turturro,Rob Morrow,Paul Scofield,David Paymer,Hank Azaria,Christopher McDonald,Johann Carlo,Elizabeth Wilson,Allan Rich",['Robert Redford'],7.037037037
191,"comedy,drama",3,roommates,2006,"Allari Naresh,Srinivasa Reddy,Baladitya,Navnit Ravi Rana,Suman Shetty,Nagendra Babu,V.K. Naresh,Balasubramanyam,Nassar,Raghu Babu",['A.V.S. Subramanyam'],7.333333333
192,"horror,thriller",1,relative fear,1994,"Darlanne Fluegel,Martin Neufeld,James Brolin,Denise Crosby,M. Emmet Walsh,Matthew Dupuis,Bruce Dinsmore,Linda Sorensen,Jason Blicker,Liz MacRae",['George Mihalka'],6
193,comedy,9,stuart saves his family,1995,"Al Franken,Laura San Giacomo,Vincent D'Onofrio,Shirley Knight,Harris Yulin,Lesley Boone,John Graney,Marjorie Lovett,Walter Robles,Erik Cord",['Harold Ramis'],2.888888889
194,"action,adventure,sci-fi",140,stargate,1994,"Kurt Russell,James Spader,Jaye Davidson,Viveca Lindfors,Alexis Cruz,Mili Avital,Leon Rippy,John Diehl,Carlos Lauchu,Djimon Hounsou",['Roland Emmerich'],6.75
195,"comedy,drama,thriller",20,shallow grave,1994,"Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Keith Allen,Colin McCredie,Victoria Nairn,Gary Lewis,Jean Marie Coffey,Peter Mullan",['Danny Boyle'],7.2
196,"film-noir,thriller",1,suture,1993,"Dennis Haysbert,Mel Harris,Sab Shimono,Dina Merrill,Michael Harris,David Graf,Fran Ryan,John Ingle,Sanford Gibbons,Mark DeMichele","['Scott McGehee', 'David Siegel']",6
197,"comedy,drama",10,swimming with sharks,1994,"Kevin Spacey,Frank Whaley,Michelle Forbes,Benicio Del Toro,T.E. Russell,Roy Dotrice,Matthew Flint,Patrick Fischler,Jerry Levine,Sabryn Genet",['George Huang'],7.1
198,comedy,7,national lampoon's senior trip,1995,"Matt Frewer,Valerie Mahaffey,Lawrence Dane,Tommy Chong,Jeremy Renner,Rob Moore,Eric Edwards,Kevin McDonald,Michael Blake,Tara Strong",['Kelly Makin'],5
199,"action,comedy,sci-fi",34,tank girl,1995,"Lori Petty,Ice-T,Naomi Watts,Don Harvey,Jeff Kober,Reg E. Cathey,Scott Coffey,Malcolm McDowell,Stacy Linn Ramsower,Ann Cusack",['Rachel Talalay'],5.647058824
200,"adventure,drama,sci-fi",108,star trek: generations,1994,"Patrick Stewart,William Shatner,Malcolm McDowell,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Gates McFadden,Marina Sirtis,James Doohan",['David Carson'],6.787037037
201,"action,crime,horror",6,tales from the hood,1995,"Clarence Williams III,Corbin Bernsen,Joe Torry,De'aundre Bonds,Samuel Monroe Jr.,Wings Hauser,Tom Wright,Anthony Griffith,Michael Massee,Duane Whitaker",['Rusty Cundieff'],6
202,drama,2,tom & viv,1994,"Willem Dafoe,Miranda Richardson,Rosemary Harris,Tim Dutton,Nickolas Grace,Geoffrey Bayldon,Clare Holman,Philip Locke,Joanna McCallum,Joseph O'Conor",['Brian Gilbert'],6
203,"horror,sci-fi",12,village of the damned,1995,"Christopher Reeve,Kirstie Alley,Linda Kozlowski,Michael Paré,Meredith Salenger,Mark Hamill,Pippa Pearthree,Peter Jason,Constance Forslund,Karen Kahn",['John Carpenter'],5.666666667
204,comedy,50,tommy boy,1995,"Chris Farley,David Spade,Brian Dennehy,Bo Derek,Dan Aykroyd,Julie Warner,Sean McCann,Zach Grenier,James Blendick,Clinton Turnbull",['Peter Segal'],7.56
205,drama,5,vanya on 42nd street,1994,"Wallace Shawn,Phoebe Brand,George Gaynes,Jerry Mayer,Lynn Cohen,Julianne Moore,Larry Pine,Brooke Smith,Madhur Jaffrey",['Louis Malle'],8.4
206,"mystery,thriller",2,underneath,2017,,,7
207,drama,77,what's eating gilbert grape,1993,"Johnny Depp,Leonardo DiCaprio,Juliette Lewis,Mary Steenburgen,Darlene Cates,Laura Harrington,Mary Kate Schellhardt,Kevin Tighe,John C. Reilly,Crispin Glover",['Lasse Hallström'],7.532467532
208,"action,sci-fi,thriller",19,virtuosity,2014,,['Christopher Wilkinson'],5.684210526
209,"comedy,romance",98,while you were sleeping,2024,"Chu Ja-hyeon,Lee Moo-saeng,Son Sook",['Yun-hyeon Jang'],6.93877551
210,drama,2,double happiness,2014,Yakira Cang,['Ella Raidel'],8
211,comedy,33,muriel's wedding,1994,"Toni Collette,Rachel Griffiths,Bill Hunter,Sophie Lee,Roz Hammond,Belinda Jarrett,Pippa Grandison,Jeanie Drynan,Dan Wyllie,Gabby Millgate",['P.J. Hogan'],6.545454545
212,comedy,161,ace ventura: pet detective,1994,"Jim Carrey,Courteney Cox,Sean Young,Tone Loc,Dan Marino,Noble Willingham,Troy Evans,Raynor Scheine,Udo Kier,Frank Adonis",['Tom Shadyac'],6.080745342
213,"drama,musical",6,backbeat,1994,"Stephen Dorff,Sheryl Lee,Ian Hart,Gary Bakewell,Chris O'Neill,Scot Williams,Kai Wiesinger,Jennifer Ehle,Marcelle Duprey,John White",['Iain Softley'],7
214,"drama,film-noir,romance",6,bitter moon,1992,"Hugh Grant,Kristin Scott Thomas,Emmanuelle Seigner,Peter Coyote,Victor Banerjee,Sophie Patel,Patrick Albenque,Smilja Mihailovitch,Leo Eckmann,Luca Vellani",['Roman Polanski'],7
215,comedy,30,bullets over broadway,1994,"John Cusack,Dianne Wiest,Jennifer Tilly,Chazz Palminteri,Mary-Louise Parker,Jack Warden,Joe Viterelli,Rob Reiner,Tracey Ullman,Jim Broadbent",['Woody Allen'],7.166666667
216,"action,crime,drama,thriller",110,clear and present danger,1994,"Harrison Ford,Willem Dafoe,Anne Archer,Joaquim de Almeida,Henry Czerny,Harris Yulin,Donald Moffat,Miguel Sandoval,Benjamin Bratt,Raymond Cruz",['Phillip Noyce'],7.209090909
217,"comedy,drama,romance",17,"corrina, corrina",1994,"Ray Liotta,Whoopi Goldberg,Tina Majorino,Noreen Hennessey,Lucy Webb,Don Ameche,Erica Yohn,Larry Miller,Juney Ellis,Mimi Lieber",['Jessie Nelson'],6.352941176
218,"comedy,drama",2,crooklyn,1994,"Alfre Woodard,Delroy Lindo,David Patrick Kelly,David Patrick Kelly,Zelda Harris,Carlton Williams,Sharif Rashed,Tse-Mach Washington,Chris Knowings,José Zúñiga,Isaiah Washington",['Spike Lee'],5
219,drama,6,cobb,1994,"Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Ned Bellamy,Scott Burkholder,Allan Malamud,Bill Caplan,Jeff Fellenzer,Doug Krikorian,Gavin Smith",['Ron Shelton'],6.666666667
220,"comedy,drama,romance,war",329,forrest gump,1994,"Tom Hanks,Robin Wright,Gary Sinise,Sally Field,Rebecca Williams,Michael Conner Humphreys,Harold G. Herthum,George Kelly,Bob Penny,John Randall",['Robert Zemeckis'],8.328267477
221,"comedy,romance",103,four weddings and a funeral,1994,"Hugh Grant,Andie MacDowell,James Fleet,Simon Callow,John Hannah,Kristin Scott Thomas,David Bower,Charlotte Coleman,Timothy Walker,Sara Crowe",['Mike Newell'],7.038834951
